ISIN,DocumentType,EffectiveDate,DownloadDate,DownloadUrl,FilePath,MD5Hash,FileSize
DE000A3E3YR5,halbjahresbericht,30.11.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1872_DR_Aktien_Bericht_2023-11-30_Layout_PDF.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A3E3YR5\HJB_1872_DR_Aktien_Bericht_2023-11-30_Layout_PDF.pdf,425e211d772247c8d4e419b96a77f750,1.12 MiB
DE000A3E3YR5,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A3E3YR5_1036824_DE_DE_2024-01-24_65a54ecdd9aa0.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A3E3YR5\PRIIPS_DE000A3E3YR5_1036824_DE_DE_2024-01-24_65a54ecdd9aa0.pdf,746f5a44310c9fbd02184bb2cf6c416f,104.89 KiB
DE000A2JQH63,verkaufsprospekt,01.01.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_DuR_Aktien_Strategie_01_01_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2JQH63\VKP_DuR_Aktien_Strategie_01_01_2023.pdf,944576e084d8c411ce3577db1c483a40,1.14 MiB
DE000A2JQH63,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/1803_JB_DR_Aktien_Strategie_Bericht_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2JQH63\1803_JB_DR_Aktien_Strategie_Bericht_2023-12-31.pdf,9a5528664e41e462f9123a57fb6a57ea,1.52 MiB
DE000A2JQH63,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1803_DR_Aktien_Strategie_Bericht_2023-06-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2JQH63\HJB_1803_DR_Aktien_Strategie_Bericht_2023-06-30.pdf,fb052facaae9ab66c11491330307b7ed,855.80 KiB
DE000A2JQH63,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2JQH63_1036132_DE_DE_2024-01-24_65a548a087161.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2JQH63\PRIIPS_DE000A2JQH63_1036132_DE_DE_2024-01-24_65a548a087161.pdf,17e10b8d67117c84705aea1468ab1608,103.83 KiB
DE000A2P3XT1,verkaufsprospekt,31.08.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_DuR_Aktien_31_08_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2P3XT1\VKP_DuR_Aktien_31_08_2023.pdf,ae4e8f9d4d2f90df7ab9302d44d49c80,1.47 MiB
DE000A2P3XT1,jahresbericht,31.05.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1872_DR_Aktien_Bericht_2023-05-31_Layout_PDF.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2P3XT1\JB_1872_DR_Aktien_Bericht_2023-05-31_Layout_PDF.pdf,bc3c7c1f346f24952a5132580b462dfc,3.23 MiB
DE000A2P3XT1,halbjahresbericht,30.11.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1872_DR_Aktien_Bericht_2023-11-30_Layout_PDF.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2P3XT1\HJB_1872_DR_Aktien_Bericht_2023-11-30_Layout_PDF.pdf,425e211d772247c8d4e419b96a77f750,1.12 MiB
DE000A2P3XT1,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2P3XT1_1036414_DE_DE_2024-01-24_65a54afddcb2a.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2P3XT1\PRIIPS_DE000A2P3XT1_1036414_DE_DE_2024-01-24_65a54afddcb2a.pdf,32e07465a82d9b89b207a709836ad9be,104.18 KiB
LU1311335027,verkaufsprospekt,01.04.2022,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_DuR_best_of_04_2022.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU1311335027\VKP_DuR_best_of_04_2022.pdf,97f3fc19e616753281b540d578740833,1.58 MiB
LU1311335027,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/DOCREP-O00006193-00000000-0000-2023-12-31-AR-DE-0000.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU1311335027\DOCREP-O00006193-00000000-0000-2023-12-31-AR-DE-0000.pdf,4173c8a4149427ad2a74ec2c51d77e10,527.13 KiB
LU1311335027,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB-DR_Best-of_06_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU1311335027\HJB-DR_Best-of_06_2023.pdf,7cdcc4ae8fb172112f699d5121da4895,156.71 KiB
LU1311335027,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_LU1311335027_1036320_DE_DE_2024-01-24_65a54a3d78eb3.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU1311335027\PRIIPS_LU1311335027_1036320_DE_DE_2024-01-24_65a54a3d78eb3.pdf,b50cf2aeb0fb5d8e56dd82ffb9e887c0,84.53 KiB
LU1311333329,verkaufsprospekt,01.04.2022,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_DuR_best_of_04_2022.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU1311333329\VKP_DuR_best_of_04_2022.pdf,97f3fc19e616753281b540d578740833,1.58 MiB
LU1311333329,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/DOCREP-O00006193-00000000-0000-2023-12-31-AR-DE-0000.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU1311333329\DOCREP-O00006193-00000000-0000-2023-12-31-AR-DE-0000.pdf,4173c8a4149427ad2a74ec2c51d77e10,527.13 KiB
LU1311333329,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB-DR_Best-of_06_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU1311333329\HJB-DR_Best-of_06_2023.pdf,7cdcc4ae8fb172112f699d5121da4895,156.71 KiB
LU1311333329,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_LU1311333329_1036322_DE_DE_2024-01-24_65a54a420d65c.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU1311333329\PRIIPS_LU1311333329_1036322_DE_DE_2024-01-24_65a54a420d65c.pdf,eb8880a17ee0b305cf69c1d0280943f9,84.53 KiB
DE000A0M2H54,verkaufsprospekt,01.01.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_DuR_BoT_Classic_01_01_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0M2H54\VKP_DuR_BoT_Classic_01_01_2023.pdf,dab106429ae7b9a5a7bf1dd7afbb74bf,1.19 MiB
DE000A0M2H54,jahresbericht,30.09.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_4034_DR_Best-of-Two_Classic_Bericht_2023-09-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0M2H54\Jahresbericht_4034_DR_Best-of-Two_Classic_Bericht_2023-09-30.pdf,d9e01a65dd3de271cf3a73bcd87a8201,1.30 MiB
DE000A0M2H54,halbjahresbericht,31.03.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_4034_DR_Best-of-Two_Classic_2024-03-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0M2H54\HJB_4034_DR_Best-of-Two_Classic_2024-03-31.pdf,a142d962cc18a14ee4258e83a6d9cc3c,598.14 KiB
DE000A0M2H54,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A0M2H54_1035862_DE_DE_2024-01-24_65a5462edada6.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A0M2H54\PRIIPS_DE000A0M2H54_1035862_DE_DE_2024-01-24_65a5462edada6.pdf,272f7db56d9e5e8d4364fd17c2babe18,103.24 KiB
DE000A1JRQA7,verkaufsprospekt,01.01.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_DuR_BoT_Classic_01_01_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1JRQA7\VKP_DuR_BoT_Classic_01_01_2023.pdf,dab106429ae7b9a5a7bf1dd7afbb74bf,1.19 MiB
DE000A1JRQA7,jahresbericht,30.09.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_4034_DR_Best-of-Two_Classic_Bericht_2023-09-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1JRQA7\Jahresbericht_4034_DR_Best-of-Two_Classic_Bericht_2023-09-30.pdf,d9e01a65dd3de271cf3a73bcd87a8201,1.30 MiB
DE000A1JRQA7,halbjahresbericht,31.03.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_4034_DR_Best-of-Two_Classic_2024-03-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1JRQA7\HJB_4034_DR_Best-of-Two_Classic_2024-03-31.pdf,a142d962cc18a14ee4258e83a6d9cc3c,598.14 KiB
DE000A1JRQA7,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A1JRQA7_1035872_DE_DE_2024-01-24_65a5464c58d12.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1JRQA7\PRIIPS_DE000A1JRQA7_1035872_DE_DE_2024-01-24_65a5464c58d12.pdf,7991c55d6e60dfc6a1a70aea1a8be3e2,103.35 KiB
DE000A2DHT58,verkaufsprospekt,05.04.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_DuR_Globalance_Zukunftbeweger_Aktien_05_04_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2DHT58\VKP_DuR_Globalance_Zukunftbeweger_Aktien_05_04_2024.pdf,bedea2026285f9ff044f7d981aa115db,1.47 MiB
DE000A2DHT58,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/1034_JB_DR_Globalance_Zukunftbeweger_Aktien_Bericht_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2DHT58\1034_JB_DR_Globalance_Zukunftbeweger_Aktien_Bericht_2023-12-31.pdf,1d8c80dd2d5ef81dc883dadc6abbb255,3.11 MiB
DE000A2DHT58,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1034_DR_Globalance_Zukunftbeweger_Aktien_Bericht_2023-06-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2DHT58\HJB_1034_DR_Globalance_Zukunftbeweger_Aktien_Bericht_2023-06-30.pdf,587bbe98aa695dd339096ac6984ce905,1016.07 KiB
DE000A2DHT58,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2DHT58_1036026_DE_DE_2024-01-24_65a547a7c02f2.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2DHT58\PRIIPS_DE000A2DHT58_1036026_DE_DE_2024-01-24_65a547a7c02f2.pdf,85f1ab015eb60162f244dbd17f29349b,103.83 KiB
DE000A2DHT41,verkaufsprospekt,05.04.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_DuR_Globalance_Zukunftbeweger_Aktien_05_04_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2DHT41\VKP_DuR_Globalance_Zukunftbeweger_Aktien_05_04_2024.pdf,bedea2026285f9ff044f7d981aa115db,1.47 MiB
DE000A2DHT41,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/1034_JB_DR_Globalance_Zukunftbeweger_Aktien_Bericht_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2DHT41\1034_JB_DR_Globalance_Zukunftbeweger_Aktien_Bericht_2023-12-31.pdf,1d8c80dd2d5ef81dc883dadc6abbb255,3.11 MiB
DE000A2DHT41,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1034_DR_Globalance_Zukunftbeweger_Aktien_Bericht_2023-06-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2DHT41\HJB_1034_DR_Globalance_Zukunftbeweger_Aktien_Bericht_2023-06-30.pdf,587bbe98aa695dd339096ac6984ce905,1016.07 KiB
DE000A2DHT41,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2DHT41_1036032_DE_DE_2024-01-24_65a547b503367.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2DHT41\PRIIPS_DE000A2DHT41_1036032_DE_DE_2024-01-24_65a547b503367.pdf,0214d36b9605098a103d453c8c93b6b1,103.86 KiB
DE000A3ETBD6,verkaufsprospekt,05.04.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_DuR_Globalance_Zukunftbeweger_Aktien_05_04_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A3ETBD6\VKP_DuR_Globalance_Zukunftbeweger_Aktien_05_04_2024.pdf,bedea2026285f9ff044f7d981aa115db,1.47 MiB
DE000A3ETBD6,priips,05.04.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A3ETBD6_1039626_DE_DE_2024-04-05_65e8a07f9ea93.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A3ETBD6\PRIIPS_DE000A3ETBD6_1039626_DE_DE_2024-04-05_65e8a07f9ea93.pdf,e2cce88134376a68c17ca6ba10340cfb,172.09 KiB
LU0366013372,jahresbericht,01.06.2014,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB-DuR_Invest_06_2014.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU0366013372\JB-DuR_Invest_06_2014.pdf,f0acec611cb6d60c7d6025c3878942e0,535.24 KiB
LU0366013372,halbjahresbericht,01.12.2014,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB-DuR_Invest_12_2014.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU0366013372\HJB-DuR_Invest_12_2014.pdf,d8a68b88001e2b4dac571fff1ba4ed1a,288.84 KiB
LU0366013455,jahresbericht,01.06.2014,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB-DuR_Invest_06_2014.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU0366013455\JB-DuR_Invest_06_2014.pdf,f0acec611cb6d60c7d6025c3878942e0,535.24 KiB
LU0366013455,halbjahresbericht,01.12.2014,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB-DuR_Invest_12_2014.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU0366013455\HJB-DuR_Invest_12_2014.pdf,d8a68b88001e2b4dac571fff1ba4ed1a,288.84 KiB
LU0366013539,jahresbericht,01.06.2014,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB-DuR_Invest_06_2014.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU0366013539\JB-DuR_Invest_06_2014.pdf,f0acec611cb6d60c7d6025c3878942e0,535.24 KiB
LU0366013539,halbjahresbericht,01.12.2014,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB-DuR_Invest_12_2014.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU0366013539\HJB-DuR_Invest_12_2014.pdf,d8a68b88001e2b4dac571fff1ba4ed1a,288.84 KiB
LU0201084364,verkaufsprospekt,01.02.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_DuR_Strategie_02_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU0201084364\VKP_DuR_Strategie_02_2023.pdf,41fa674dd346dd3b6b142bf961d2780c,1.03 MiB
LU0201084364,jahresbericht,31.10.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/DOCREP-O00002664-00000000-0000-2023-10-31-AR-DE-0000.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU0201084364\DOCREP-O00002664-00000000-0000-2023-10-31-AR-DE-0000.pdf,fd6aea589841ac2dfe59bc6b90144db0,363.14 KiB
LU0201084364,halbjahresbericht,30.04.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB-DR_Strategie-Select_04_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU0201084364\HJB-DR_Strategie-Select_04_2023.pdf,eb48965ad8fefebc4e7375f88b40f060,119.18 KiB
LU0201084364,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_LU0201084364_1036326_DE_DE_2024-01-24_65a54a4a1605b.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU0201084364\PRIIPS_LU0201084364_1036326_DE_DE_2024-01-24_65a54a4a1605b.pdf,0115a10dcc7faa0e2d26d230132f04de,84.69 KiB
LU1463035284,verkaufsprospekt,01.02.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_DuR_Strategie_02_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU1463035284\VKP_DuR_Strategie_02_2023.pdf,41fa674dd346dd3b6b142bf961d2780c,1.03 MiB
LU1463035284,jahresbericht,31.10.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/DOCREP-O00002664-00000000-0000-2023-10-31-AR-DE-0000.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU1463035284\DOCREP-O00002664-00000000-0000-2023-10-31-AR-DE-0000.pdf,fd6aea589841ac2dfe59bc6b90144db0,363.14 KiB
LU1463035284,halbjahresbericht,30.04.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB-DR_Strategie-Select_04_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU1463035284\HJB-DR_Strategie-Select_04_2023.pdf,eb48965ad8fefebc4e7375f88b40f060,119.18 KiB
LU1463035284,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_LU1463035284_1036328_DE_DE_2024-01-24_65a54a4e3420a.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU1463035284\PRIIPS_LU1463035284_1036328_DE_DE_2024-01-24_65a54a4e3420a.pdf,81f473fff7d477484e53280478dd7d50,84.22 KiB
LU0105425887,verkaufsprospekt,01.02.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_DuR_Strategie_02_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU0105425887\VKP_DuR_Strategie_02_2023.pdf,41fa674dd346dd3b6b142bf961d2780c,1.03 MiB
LU0105425887,jahresbericht,31.10.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/DOCREP-O00002664-00000000-0000-2023-10-31-AR-DE-0000.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU0105425887\DOCREP-O00002664-00000000-0000-2023-10-31-AR-DE-0000.pdf,fd6aea589841ac2dfe59bc6b90144db0,363.14 KiB
LU0105425887,halbjahresbericht,30.04.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB-DR_Strategie-Select_04_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU0105425887\HJB-DR_Strategie-Select_04_2023.pdf,eb48965ad8fefebc4e7375f88b40f060,119.18 KiB
LU0105425887,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_LU0105425887_1036324_DE_DE_2024-01-24_65a54a4602a08.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\LU0105425887\PRIIPS_LU0105425887_1036324_DE_DE_2024-01-24_65a54a4602a08.pdf,0f20b50601ecbd14a8735321641b6ee4,83.95 KiB
DE000A1WZ348,verkaufsprospekt,01.01.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_DuR_Wachstum_Global_TAA_01_01_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1WZ348\VKP_DuR_Wachstum_Global_TAA_01_01_2023.pdf,01e065f1cddef25dabb7b0d63c4d518b,1.21 MiB
DE000A1WZ348,jahresbericht,30.09.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_6121_DR_Wachstum_Global_TAA_Bericht_2023-09-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1WZ348\Jahresbericht_6121_DR_Wachstum_Global_TAA_Bericht_2023-09-30.pdf,b43b236a4cc6a987de561090a41257bf,1.55 MiB
DE000A1WZ348,halbjahresbericht,31.03.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_6121_DR_Wachstum_Global_TAA_2024-03-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1WZ348\HJB_6121_DR_Wachstum_Global_TAA_2024-03-31.pdf,0599532837f07dfc6f1edd578101d621,731.86 KiB
DE000A1WZ348,priips,12.03.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A1WZ348_1039702_DE_DE_2024-03-12_65f03e481be0c.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1WZ348\PRIIPS_DE000A1WZ348_1039702_DE_DE_2024-03-12_65f03e481be0c.pdf,0b2adb2e41b34cc3a9992cd58b348d41,171.18 KiB
DE000A1WZ330,verkaufsprospekt,01.01.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_DuR_Wachstum_Global_TAA_01_01_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1WZ330\VKP_DuR_Wachstum_Global_TAA_01_01_2023.pdf,01e065f1cddef25dabb7b0d63c4d518b,1.21 MiB
DE000A1WZ330,jahresbericht,30.09.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_6121_DR_Wachstum_Global_TAA_Bericht_2023-09-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1WZ330\Jahresbericht_6121_DR_Wachstum_Global_TAA_Bericht_2023-09-30.pdf,b43b236a4cc6a987de561090a41257bf,1.55 MiB
DE000A1WZ330,halbjahresbericht,31.03.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_6121_DR_Wachstum_Global_TAA_2024-03-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1WZ330\HJB_6121_DR_Wachstum_Global_TAA_2024-03-31.pdf,0599532837f07dfc6f1edd578101d621,731.86 KiB
DE000A1WZ330,priips,12.03.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A1WZ330_1039703_DE_DE_2024-03-12_65f03e4861915.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1WZ330\PRIIPS_DE000A1WZ330_1039703_DE_DE_2024-03-12_65f03e4861915.pdf,7529133069d4f6ce5d4cdefa28b6e8f5,171.19 KiB
DE000A14P873,verkaufsprospekt,01.01.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_DuR_Wachstum_Global_TAA_01_01_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A14P873\VKP_DuR_Wachstum_Global_TAA_01_01_2023.pdf,01e065f1cddef25dabb7b0d63c4d518b,1.21 MiB
DE000A14P873,jahresbericht,30.09.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_6121_DR_Wachstum_Global_TAA_Bericht_2023-09-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A14P873\Jahresbericht_6121_DR_Wachstum_Global_TAA_Bericht_2023-09-30.pdf,b43b236a4cc6a987de561090a41257bf,1.55 MiB
DE000A14P873,halbjahresbericht,31.03.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_6121_DR_Wachstum_Global_TAA_2024-03-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A14P873\HJB_6121_DR_Wachstum_Global_TAA_2024-03-31.pdf,0599532837f07dfc6f1edd578101d621,731.86 KiB
DE000A14P873,priips,12.03.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A14P873_1039704_DE_DE_2024-03-12_65f03e48a7719.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A14P873\PRIIPS_DE000A14P873_1039704_DE_DE_2024-03-12_65f03e48a7719.pdf,08c0fb05a9d7ba58255ecba56894bdaf,171.50 KiB
DE000A14UWS0,verkaufsprospekt,01.01.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_DuR_Wachstum_Global_TAA_01_01_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A14UWS0\VKP_DuR_Wachstum_Global_TAA_01_01_2023.pdf,01e065f1cddef25dabb7b0d63c4d518b,1.21 MiB
DE000A14UWS0,jahresbericht,30.09.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_6121_DR_Wachstum_Global_TAA_Bericht_2023-09-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A14UWS0\Jahresbericht_6121_DR_Wachstum_Global_TAA_Bericht_2023-09-30.pdf,b43b236a4cc6a987de561090a41257bf,1.55 MiB
DE000A14UWS0,halbjahresbericht,31.03.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_6121_DR_Wachstum_Global_TAA_2024-03-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A14UWS0\HJB_6121_DR_Wachstum_Global_TAA_2024-03-31.pdf,0599532837f07dfc6f1edd578101d621,731.86 KiB
